molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units
CHEMBL3805478,Cc1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1[N+](=O)[O-],IC50,'=',107,nM
CHEMBL3806092,Cc1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1,IC50,'=',111,nM
CHEMBL3805724,CN(C)C(=O)c1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1,IC50,'=',519,nM
CHEMBL3805063,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-n4cccc4)nc3)c2)c1,IC50,'=',22.4,nM
CHEMBL5424599,O=C(O)CCNC(=S)NCCCNc1nc(Nc2ccccc2)nc(Nc2ccccc2Cl)n1,IC50,'=',135600,nM
CHEMBL3609645,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CNC(C)=O)NC(C)=O)C(N)=O,IC50,'=',7760,nM
CHEMBL2164009,CCCCCc1cc(=O)c2cc(Cl)cc(Br)c2o1,IC50,'=',5500,nM
CHEMBL4089447,COc1cccc(Cn2cnc3sc4c(c3c2=O)CCC(NCc2ccccn2)C4)c1,IC50,,,
CHEMBL4079294,O=c1c2c3c(sc2ncn1Cc1cccc(-c2ccccc2)c1)CC(NCc1cccs1)CC3,IC50,,,
CHEMBL4094329,COc1cccc(Cn2cnc3sc4c(c3c2=O)CCC(NCCc2ccncc2)C4)c1,IC50,,,
CHEMBL4078336,COc1ccc(NC2CCc3c(sc4ncn(Cc5cccc(-c6ccccc6)c5)c(=O)c34)C2)cc1,IC50,,,
CHEMBL4093189,Cc1cccc(NC2CCc3c(sc4ncn(Cc5cccc6ccccc56)c(=O)c34)C2)c1,IC50,,,
CHEMBL4093426,COCCNC1CCc2c(sc3ncn(Cc4ccc5ccccc5c4)c(=O)c23)C1,IC50,,,
CHEMBL4068607,COc1ccc2ccccc2c1Cn1cnc2sc(CCN)c(C)c2c1=O,IC50,,,
CHEMBL4084797,COc1ccc2ccccc2c1Cn1cnc2sc(CCN(C)C)c(C)c2c1=O,IC50,,,
CHEMBL3288034,,,,,
CHEMBL3218175,COC(=O)CCCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(N)=O,IC50,,,
CHEMBL3609649,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](Cc1csc2ccccc12)NC(C)=O)C(N)=O,IC50,'=',14500,nM
CHEMBL3609651,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(C)=O)C(N)=O,IC50,'=',12000,nM
CHEMBL492521,CC(=S)NCCCC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CO)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)[C@@H](C)O,IC50,'=',84600,nM
CHEMBL3220463,O=C1NC(=S)NC(=O)C1=Cc1ccc(Sc2ccccc2)o1,IC50,'=',3500,nM
CHEMBL3236967,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc([S+](C)[O-])cc2)c1,IC50,'=',9500,nM
CHEMBL3236969,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(S(C)(=O)=O)cc2)c1,IC50,'=',9800,nM
CHEMBL3236980,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cn2)c1,IC50,'=',19900,nM
CHEMBL3427748,NC(=O)C1CCCc2c(-c3ccc(Cl)c(Cl)c3)n[nH]c21,IC50,'=',14800,nM
CHEMBL261706,COc1cc2oc3cc(O)c(OC)c(CC=C(C)C)c3c(=O)c2c(O)c1CC=C(C)C,IC50,'=',18900,nM
CHEMBL4444068,C[C@H](NC(=O)[C@H](CCCCNC(=S)CNC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2)c1)NC(=O)OCc1ccccc1)C(N)=O,IC50,'=',1560,nM
CHEMBL2397737,CC1=CCC(C(=O)/N=C2\CC=C(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c32)=C/C1=N/C(=O)C1=CC=C/C(=N\C(=O)/N=C2\C=CC=C(C(=O)/N=C3/CC(C(=O)/N=C4\CC=C(S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c54)=CC=C3C)C2)C1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,'=',20000,nM
CHEMBL2164014,CCCCCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,'=',1500,nM
CHEMBL215427,,,,,
CHEMBL3343534,Cc1ccc(C(=O)Nc2cccc3cc(Oc4cncc(C(N)=O)c4)ccc23)cc1,IC50,'=',489,nM
CHEMBL4101926,COc1ccccc1CCNC1CCc2c(sc3ncn(Cc4c(OC)ccc5ccccc45)c(=O)c23)C1,IC50,,,
CHEMBL4642085,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@@H]1Cc2ccc(cc2)OCCCC(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N1)C(N)=O,IC50,'=',680,nM
CHEMBL4577801,COC(=O)[C@H](Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1)NC(=O)c1ccccn1,IC50,'=',20400,nM
CHEMBL4635807,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@@H]1Cc2ccc(cc2)OCCCCCCCC(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N1)C(N)=O,IC50,'=',1330,nM
CHEMBL2332047,NC(=O)c1cc2ncnc(N3CCCCC3)c2s1,IC50,'=',1400,nM
CHEMBL2332046,NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1,IC50,'=',110,nM
CHEMBL4858865,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCCOCCOCCOCCNC(=O)c4cn5c6c(c(N7CCN(C)CC7)c(F)cc6c4=O)OCC5C)cn1c23,IC50,'=',3.16,10^2 uM
CHEMBL4082688,O=c1c2c3c(sc2ncn1Cc1cccc(-c2ccccc2)c1)CC(Nc1ccc2c(c1)OCO2)CC3,IC50,,,
CHEMBL3806274,NC(=O)c1cncc(OCc2cccc(NC(=O)C34CC5CC(CC(C5)C3)C4)c2)c1,IC50,'=',505,nM
CHEMBL2164003,CCCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,'=',10600,nM
CHEMBL3408824,Cc1cccc(-c2ccc3[nH]c4c(c3c2)CN(C)CC4)c1,IC50,'=',83000,nM
CHEMBL3408832,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(C(=O)OCC)CC2,IC50,,,
CHEMBL215918,,,,,
CHEMBL5286760,CCCCCCCCCCCCCC(=S)NCCCC[C@H](NS(C)(=O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,IC50,'=',90,nM
CHEMBL2164006,CC(C)C1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,,,
CHEMBL2164001,CCCCCC1CC(=O)c2cccc(Br)c2O1,IC50,,,
CHEMBL2164017,CCCCCC1CC(=O)c2ccccc2O1,IC50,,,
CHEMBL4090805,CCOC(=O)Nc1ccc2c(c1)C(NC(=O)Nc1cccc(C#N)c1)CC(C)(C)O2,IC50,'=',51100,nM
CHEMBL2152601,NC(=O)c1ccccc1Nc1ccc(NC(=O)c2ccncc2)cc1,IC50,'>',100000,nM
CHEMBL2164004,CCCCCCCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,,,
CHEMBL2164021,CCCCCC1CC(=O)c2cc(Cl)ccc2O1,IC50,,,
CHEMBL1945264,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2cccc(Br)c2)cc1.Cl,IC50,'=',21200,nM
CHEMBL4868317,CCOC(=O)C1CNc2ccccc2O1,IC50,'>',60000,nM
CHEMBL2152599,NC(=O)c1ccccc1Nc1ccc(NC(=O)c2ccccn2)cc1,IC50,'>',100000,nM
CHEMBL2152606,NC(=O)c1ccccc1Nc1cccc(NC(=O)c2ccccc2)c1,IC50,'=',57000,nM
CHEMBL4590449,N#C/C(=C\c1ccc(-c2ccc(Cl)cc2Cl)o1)C(=O)Nc1cccc2ncccc12,IC50,'>',50000,nM
CHEMBL2164016,CCCCC[C@H]1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,'=',1500,nM
CHEMBL1945134,CN(C)CCOCCOCCOCCOCCOCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1.Cl,IC50,'>',90000,nM
CHEMBL1945136,CCCc1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1.Cl,IC50,'=',7850,nM
CHEMBL1945670,Cc1ccccc1C(=O)NC(=S)Nc1ccc(NC(=O)CCCCN(C)C)cc1.Cl,IC50,'=',42500,nM
CHEMBL3354215,Cc1noc(CCCC2CC(=O)c3cc(Cl)cc(Br)c3O2)n1,IC50,,,
CHEMBL2332051,CC(=O)NCCN1CCN(c2ncnc3cc(C(N)=O)sc23)CC1,IC50,'=',170,nM
CHEMBL4071269,Cc1noc(C)c1CNC1CCc2c(sc3ncn(Cc4cccc5ccccc45)c(=O)c23)C1,IC50,'=',1850,nM
CHEMBL4072703,COCCNC1CCc2c(sc3ncn(Cc4cccc5cccnc45)c(=O)c23)C1,IC50,,,
CHEMBL4062622,COc1cccc(Cn2cnc3sc4c(c3c2=O)CCC(NCc2ccco2)C4)c1,IC50,,,
CHEMBL4067508,Cc1noc(C)c1CNC1CCc2c(sc3ncn(Cc4ccc5ccccc5c4)c(=O)c23)C1,IC50,,,
CHEMBL3780405,CSCC[C@H](NC(=O)[C@@H]1CCCCNC(=O)CNC(=O)CCC(=O)NCC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N1)C(N)=O,IC50,'=',58.9,nM
CHEMBL4456262,CCCCCCCCCCCCNC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1cccc(O)c1,IC50,'=',60,nM
CHEMBL4531800,CCCNC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1cccc(O)c1,IC50,'>',100000,nM
CHEMBL4094191,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCCC1CCCCC1)CC3,IC50,,,
CHEMBL3580810,N#Cc1ccc(NC(=O)c2cccc(S(=O)(=O)Nc3ccc(Cl)cn3)c2)cc1,IC50,,,
CHEMBL4583638,COC(=O)[C@H](Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1)NCc1ccccn1,IC50,'=',21800,nM
CHEMBL549853,NC(=O)c1ccccc1Nc1cccc(Oc2ccccc2)c1,IC50,'=',25000,nM
CHEMBL2152571,NC(=O)c1ccccc1Nc1cccc(CCC(=O)O)c1,IC50,'>',100000,nM
CHEMBL2152590,NC(=O)c1ccccc1Nc1ccc(CCc2ccccc2)cc1,IC50,'=',88000,nM
CHEMBL2152591,,,,,
CHEMBL2152597,NC(=O)c1ccccc1Nc1ccc(NC(=O)C2CCCCC2)cc1,IC50,'=',25000,nM
CHEMBL3770486,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4ccccc4c3)s2)n1,IC50,'=',65000,nM
CHEMBL4074207,CC(C)(C)OC(=O)Nc1ccc2c(c1)C(NC(=O)Nc1cccc(Cl)c1)CC(C)(C)O2,IC50,'=',18500,nM
CHEMBL2332050,CC(=O)NCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1,IC50,'=',2800,nM
CHEMBL2338813,NC(=O)c1cc2ncnc(N3CCC(CCN4CCCC4)CC3)c2s1,IC50,'=',67,nM
CHEMBL2338812,NC(=O)c1cc2ncnc(N3CCC(CN4CCCC4)CC3)c2s1,IC50,'=',220,nM
CHEMBL4081308,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCc1ccc(Cl)cc1)C3,IC50,,,
CHEMBL4061553,O=c1c2c3c(sc2ncn1Cc1cccc2cccnc12)CC(NCc1ccco1)CC3,IC50,'=',4160,nM
CHEMBL4099018,COc1ccccc1Cn1cnc2sc3c(c2c1=O)CCC(NCC1CCCCC1)C3,IC50,'=',9180,nM
CHEMBL4101859,Cc1cccc(NC2CCc3c(sc4ncn(Cc5cccc(-c6ccccc6)c5)c(=O)c34)C2)c1,IC50,,,
CHEMBL4086327,COc1ccc(Cn2cnc3sc4c(c3c2=O)CCC(Nc2ccc(F)cc2)C4)c2ccccc12,IC50,,,
CHEMBL4077723,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCc1c(C)nn(C)c1C)C3,IC50,'=',5110,nM
CHEMBL551610,NC(=O)c1ccccc1Sc1ccccc1,IC50,'>',100000,nM
CHEMBL2171194,C=CCn1c(=O)nc2oc3ccc4ccccc4c3cc-2c1=O,IC50,'=',10800,nM
CHEMBL2171191,Cn1c(=O)nc2oc3ccc4ccccc4c3cc-2c1=O,IC50,'=',11200,nM
CHEMBL3237032,CN(c1ccc(Cl)cn1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1,IC50,'=',6100,nM
CHEMBL224864,N#C/C(=C\c1ccc(-c2cc(Cl)ccc2Cl)o1)C(=O)Nc1cccc2ncccc12,IC50,'=',3500,nM
CHEMBL3347531,CC(C)=CCC/C(C)=C/C[C@@H]1C[C@@]2(CC=C(C)C)C(=O)[C@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C2O)[C@@]1(C)CCC=C(C)C,IC50,'=',22000,nM
CHEMBL3290215,CCOC(=O)c1ccc2c(c1)nc(-c1ccc(Cl)cc1)n2CCCN1CCCC1=O,IC50,,,
CHEMBL2171195,CCCCn1c(=O)nc2oc3ccc4ccccc4c3cc-2c1=O,IC50,'=',16900,nM
CHEMBL3580805,CSc1ccc(CSc2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1,IC50,'=',2400,nM
CHEMBL3580796,N#Cc1ccc(NC(=O)c2cccc(S(=O)(=O)Cc3ccc(Cl)cc3)c2)nc1,IC50,'=',4700,nM
CHEMBL5266407,O=C(CSc1nnc2c3ccccc3n(Cc3ccccc3)c2n1)Nc1cccc2ccccc12,IC50,'=',1300,nM
CHEMBL3218174,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(C)=O)C(N)=O,IC50,,,
CHEMBL3769518,Cc1cc(C)nc(S[C@H](C)C(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,IC50,'=',9770,nM
CHEMBL1237210,CC(C)=CCC1=C(O)[C@@]2(C(=O)C(C)C)C(=O)[C@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]2(C)CCC=C(C)C)C1=O,IC50,'=',28000,nM
CHEMBL3601365,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=S)NC(C)C)NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(N)=O,IC50,,,
CHEMBL504310,CSCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)O,IC50,'=',3800,nM
CHEMBL3804896,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccccc3F)c2)c1,IC50,'=',288,nM
CHEMBL3805001,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4ccccc4)cc3)c2)c1,IC50,'=',13.5,nM
CHEMBL4070778,O=c1c2c3c(sc2ncn1Cc1ccc2ccccc2c1)CC(NCc1ccccc1)CC3,IC50,'=',5450,nM
CHEMBL4072476,COc1cccc(CNC2CCc3c(sc4ncn(Cc5ccccc5OC)c(=O)c34)C2)c1,IC50,'=',13400,nM
CHEMBL4097322,COc1ccccc1NC1CCc2c(sc3ncn(Cc4ccc5ccccc5c4)c(=O)c23)C1,IC50,,,
CHEMBL4061577,O=c1c2c3c(sc2ncn1Cc1cccc(-c2ccccc2)c1)CC(NC1CCc2ccccc21)CC3,IC50,,,
CHEMBL4101651,O=c1c2c3c(sc2ncn1Cc1ccc2ccccc2c1)CC(NC1CCCc2ccccc21)CC3,IC50,,,
CHEMBL595354,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1,IC50,'=',10000,nM
CHEMBL1140,NC(=O)c1cccnc1,IC50,'=',100000,nM
CHEMBL4847877,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCCOCCOCCOCCNC(=O)CCc4nc(-c5ccncc5)no4)cn1c23,IC50,'=',0.24,10^2 uM
CHEMBL1588664,,,,,
CHEMBL3956664,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C(CC=C(C)C)=C2OCC(=O)O,IC50,'=',21000,nM
CHEMBL413376,,,,,
CHEMBL3769988,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccccc3)s2)n1,IC50,'=',3700,nM
CHEMBL2332040,CCNC(=O)c1ccc(C(=O)NCCN2CCN(c3ncnc4cc(C(N)=O)sc34)CC2)s1,IC50,'=',4.8,nM
CHEMBL4093907,O=c1c2c3c(sc2ncn1Cc1ccccc1)CC(NCC1CCCO1)CC3,IC50,,,
CHEMBL4079293,COc1ccccc1NC1CCc2c(sc3ncn(Cc4cccc5cccnc45)c(=O)c23)C1,IC50,,,
CHEMBL380797,CC(NC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1,IC50,'=',57700,nM
CHEMBL420311,,,,,
CHEMBL4063820,O=c1c2c3c(sc2ncn1Cc1cccc(-c2ccccc2)c1)CC(Nc1ccc(F)cc1)CC3,IC50,,,
CHEMBL1835312,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)c1ccccc1,IC50,'=',4300,nM
CHEMBL4099809,COc1ccccc1CNC1CCc2c(sc3ncn(Cc4cccc5ccccc45)c(=O)c23)C1,IC50,,,
CHEMBL4099399,COc1cccc(CNC2CCc3c(sc4ncn(Cc5ccccc5)c(=O)c34)C2)c1,IC50,,,
CHEMBL4070350,COc1ccc(CNC2CCc3c(sc4ncn(Cc5ccccc5)c(=O)c34)C2)cn1,IC50,,,
CHEMBL4087180,O=c1c2c3c(sc2ncn1Cc1ccc2ccccc2c1)CC(NCc1cccs1)CC3,IC50,,,
CHEMBL4066558,O=c1c2c3c(sc2ncn1Cc1ccccc1)CC(NCc1ccccc1)CC3,IC50,,,
CHEMBL4102604,COc1cccc(NC2CCc3c(sc4ncn(Cc5cccc6ccccc56)c(=O)c34)C2)c1,IC50,,,
CHEMBL4065883,COc1ccc(CNCCc2sc3ncn(Cc4c(OC)ccc5ccccc45)c(=O)c3c2C)cc1,IC50,'=',3360,nM
CHEMBL4088032,O=c1c2c3c(sc2ncn1Cc1cccc(-c2ccccc2)c1)CC(NCC1CCOC1)CC3,IC50,'=',2580,nM
CHEMBL4065698,Cc1nn(C)c(C)c1CNC1CCc2c(sc3ncn(Cc4ccccc4)c(=O)c23)C1,IC50,,,
CHEMBL4088755,COc1ccc(Cn2cnc3sc4c(c3c2=O)CCC(NCc2c(C)noc2C)C4)c2ccccc12,IC50,'=',580,nM
CHEMBL4059806,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCc1cccs1)CC3,IC50,,,
CHEMBL4090793,O=c1c2c3c(sc2ncn1Cc1cccc2cccnc12)CC(NCCC1CCCCC1)CC3,IC50,'=',5850,nM
CHEMBL4093556,COc1ccc2ccccc2c1Cn1cnc2sc(CCNCc3ccncc3)c(C)c2c1=O,IC50,'=',2930,nM
CHEMBL4066659,O=c1c2c3c(sc2ncn1Cc1ccc2ccccc2c1)CC(NCCC1CCCCC1)CC3,IC50,,,
CHEMBL1140,NC(=O)c1cccnc1,IC50,'=',32300,nM
CHEMBL430574,,,,,
CHEMBL224864,,,,,
CHEMBL453807,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)O,IC50,'=',16500,nM
CHEMBL380797,CC(NC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1,IC50,'=',38000,nM
CHEMBL380797,CC(NC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1,IC50,'=',53000,nM
CHEMBL4169706,Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3cccc(NC(=O)c4ccco4)c3)c2)n1,IC50,'=',122600,nM
CHEMBL1254218,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C(C)(C)C)NC(=O)[C@H](C)NC(C)=O,IC50,'=',338000,nM
CHEMBL4205716,O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(NC(=O)c2ccco2)cc1,IC50,'=',482000,nM
CHEMBL4798823,CCCCCCCCCCCCCC(=S)NCCCC[C@H](NC(=O)CCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(=O)Nc1ccccc1,IC50,'=',120,nM
CHEMBL3770903,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,IC50,'=',3388.44,nM
CHEMBL4159773,Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3ccc(NC(=O)OC(C)(C)C)cc3)c2)n1,IC50,'=',100000,nM
CHEMBL4172874,Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3ccc(NC(=O)CCN)cc3)c2)n1,IC50,'=',301995.17,nM
CHEMBL4169477,CNC(=S)NCCC(=O)Nc1ccc(OCc2cccc(NC(=O)CSc3nc(C)cc(C)n3)c2)cc1,IC50,'=',11748.98,nM
CHEMBL4173306,Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3ccc(NC(=O)CCCN[C@@H]4CCCC[C@H]4O)cc3)c2)n1,IC50,'=',173780.08,nM
CHEMBL4172158,CC(C)n1cnc(SCC(=O)Nc2cccc(COc3ccc(NC(=O)c4cccs4)cc3)c2)n1,IC50,'=',141600,nM
CHEMBL1794051,Oc1c(Br)cc(C=C2c3cc(I)ccc3NC2O)cc1Br,IC50,'=',15600,nM
CHEMBL3779989,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CO)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCNC(=O)C(F)(F)F)NC1=O,IC50,'=',3.2,nM
CHEMBL3751867,CCOC(=O)c1ccc2[nH]c(-c3ccccc3)nc2c1,IC50,,,
CHEMBL4473932,COC(=O)[C@H](Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1)NCc1ccc(Br)cn1,IC50,'=',10200,nM
CHEMBL3986268,COc1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1C(F)(F)F,IC50,'>',90000,nM
CHEMBL4642867,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@@H]1Cc2ccc(cc2)OCCCCCCCCCCC(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N1)C(N)=O,IC50,'=',4310,nM
CHEMBL4064852,O=c1c2c3c(sc2ncn1Cc1cccc2cccnc12)CC(Nc1ccc(F)cc1)CC3,IC50,'=',970,nM
CHEMBL4088608,COCCNC1CCc2c(sc3ncn(Cc4ccc(OC)c5ccccc45)c(=O)c23)C1,IC50,,,
CHEMBL4095927,COc1ccc2ccccc2c1Cn1cnc2sc(CCNC3CCOCC3)c(C)c2c1=O,IC50,'=',8150,nM
CHEMBL608379,CC1(C)CC(NC(=S)Nc2ccc([N+](=O)[O-])cc2)c2cc(Cl)ccc2O1,IC50,'>',200000,nM
CHEMBL4846802,NC(=O)C1CN(Cc2ccc(C(F)(F)F)cc2)c2ccccc2O1,IC50,'=',22800,nM
CHEMBL4873507,CN(C)C(=O)C1CN(Cc2ccccc2)c2ccccc2O1,IC50,'>',60000,nM
CHEMBL4452096,CCOC(=O)c1ccc2[nH]c(-c3ccc(C(F)(F)F)cc3)nc2c1,IC50,'>',50000,nM
CHEMBL4469996,CCOC(=O)c1ccc2[nH]c(-c3ccc(OC(F)(F)F)cc3)nc2c1,IC50,'>',50000,nM
CHEMBL1140,NC(=O)c1cccnc1,IC50,'=',38000,nM
CHEMBL4446458,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)C(=O)N[C@@H](CCCCNC(=O)Cc1ccc(/N=N/c2ccc(O)cc2)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,IC50,'=',44,nM
CHEMBL4083490,COc1cccc(Cn2cnc3sc4c(c3c2=O)CCC(NCc2ccc(OC)nc2)C4)c1,IC50,,,
CHEMBL4064640,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCC1CCOC1)CC3,IC50,,,
CHEMBL4081808,O=c1c2c3c(sc2ncn1Cc1ccc2ccccc2c1)CC(NCc1ccco1)CC3,IC50,'=',11680,nM
CHEMBL4062774,COc1cccc(NC2CCc3c(sc4ncn(Cc5ccc6ccccc6c5)c(=O)c34)C2)c1,IC50,,,
CHEMBL4100908,COc1cccc(NC2CCc3c(sc4ncn(Cc5cccc(-c6ccccc6)c5)c(=O)c34)C2)c1,IC50,,,
CHEMBL4078315,CC(=O)NCCNC1CCc2c(sc3ncn(Cc4ccc5ccccc5c4)c(=O)c23)C1,IC50,,,
CHEMBL1945262,COc1cccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)c1.Cl,IC50,,,
CHEMBL1945263,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2cccc(Cl)c2)cc1.Cl,IC50,,,
CHEMBL4634872,O=C(On1nnc2ccccc21)c1cc[nH]c1,IC50,'=',56600,nM
CHEMBL4568936,O=C1CSC2=Nc3c(sc4ccc(Cl)cc34)C(c3ccc4ccccc4c3)N12,IC50,'=',2.1,ug.mL-1
CHEMBL4456147,NC(=O)CSC1=Nc2c(sc3ccc(Cl)cc23)C(c2cccc([N+](=O)[O-])c2)N1,IC50,'=',7.37,ug.mL-1
CHEMBL4443075,Cc1cc(C)n(C2=Nc3c(sc4ccc(Cl)cc34)C(c3cccc([N+](=O)[O-])c3)N2)n1,IC50,'=',8.44,ug.mL-1
CHEMBL4798823,CCCCCCCCCCCCCC(=S)NCCCC[C@H](NC(=O)CCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(=O)Nc1ccccc1,IC50,'=',170,nM
