DATABASE_ID,SMILES,DRUG_GROUPS
DB11073,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,approved
DB11079,OCCN(CCO)CCO.OC(=O)C1=CC=CC=C1O,approved
DB11080,[Ag+].[O-]N(=O)=O,approved; investigational
DB11081,Cl[Al](Cl)Cl,approved; investigational
DB11085,OC1=CC(O)=CC=C1,approved
DB11089,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(O)(=O)=O,approved
DB11090,[K+].[O-][N+]([O-])=O,approved
DB11091,OO,approved; vet_approved
DB11092,F[Sn]F,approved
DB11093,[Ca++].[Ca++].[Ca++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,approved; investigational
DB11096,CC(C)C1CCC(C)CC1OC(=O)C1=CC=CC=C1N,approved
DB11098,[K+].OC([O-])=O,approved
DB11100,NC(=O)NC1NC(=O)NC1=O,approved
DB11102,CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,approved
DB11104,FS(F)(F)(F)(F)F,approved
DB11107,[K+].O[C@H]([C@@H](O)C([O-])=O)C(O)=O,experimental
DB11109,ClCl,experimental
DB11110,[Mg++].[Mg++].[Mg++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,approved
DB11115,OS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C1=CC=CC=C1,approved
DB11117,OC(=O)CCCCCCCCC=C,approved; investigational
DB11119,[Na+].[I-],approved
DB11121,CC1=CC(O)=CC(C)=C1Cl,approved
DB11123,[O-]Cl,approved
DB11125,CC(C)(C)CC(C)(C)C1=CC=C(OCCOCC[N+](C)(C)CC2=CC=CC=C2)C=C1,approved
DB11126,[Ca++].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O,approved; vet_approved
DB11127,O[Se](O)=O,approved; investigational
DB11128,[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].O.O.O.O.[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mo+6].[Mo+6].[Mo+6].[Mo+6].[Mo+6].[Mo+6].[Mo+6],experimental
DB11129,OO.NC(N)=O,approved
DB11132,O=[Si]=O,approved
DB11134,[O--].[Cu++],approved
DB11135,[Se],approved; investigational; vet_approved
DB11136,[Cr],approved
DB11137,[Mo],approved
DB11140,[51Cr],approved
DB11141,[Mn++].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O,approved
DB11142,C[Se]CC[C@H](N)C(O)=O,approved; investigational
DB11145,OC1=CC=CC2=C1N=CC=C2,approved; vet_approved
DB11148,CCCCOC(=O)C1=CC=C(N)C=C1,approved; withdrawn
DB11150,[Ba++].[O-]S([O-])(=O)=O,approved
DB11151,[OH-].[Na+],approved
DB11153,[OH-].[K+],approved
DB11154,[Zn++].[Zn++].[Zn++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,investigational
DB11155,ClC1=CC=C(NC(=O)NC2=CC(Cl)=C(Cl)C=C2)C=C1,approved
DB11156,[H]\C(=C(\[H])C1=NCCCN1C)C1=CC=CS1,approved; vet_approved
DB11157,OC1=CC=CC2=C1C(=O)C1=C(O)C=CC=C1C2,approved
DB11159,[Na+].[Na+].[S--],approved
DB11160,CN(C)CCOC1=CC=CC=C1CC1=CC=CC=C1,approved
DB11164,CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC,approved; investigational
DB11168,[Ca++].OC[C@H](O)[C@@H](O)C([O-])=O.OC[C@H](O)[C@@H](O)C([O-])=O,approved
DB11171,O.O.O.O.O.[Fe+3].[Fe+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,approved
DB11174,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OCCO,experimental
DB11175,[Zn++].[O-]C(=O)C1=CC=CC=N1.[O-]C(=O)C1=CC=CC=N1,investigational
DB11176,C\C(\C=C\C=C(/C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,approved; investigational
DB11179,C[C@@H](NCC(C)(C)CN[C@H](C)C(\C)=N\O)C(\C)=N\O,approved
DB11180,CCOCCP(CCOCC)CCP(CCOCC)CCOCC,approved
DB11181,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)C1=CC=CC=C1)N2C,approved
DB11182,OC(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C1=C2C=C(I)C(=O)C(I)=C2OC2=C(I)C(O)=C(I)C=C12,approved; investigational
DB11183,[Na+].[Na+].CCN(CC1=CC(=CC=C1)S([O-])(=O)=O)C1=CC=C(C=C1)C(C1=CC=C(C=C1)S([O-])(=O)=O)=C1C=CC(C=C1)=[N+](CC)CC1=CC(=CC=C1)S([O-])(=O)=O,approved; experimental
DB11184,OC(=O)CN(CC(O)=O)CC1=CC2=C(OC3=CC(O)=C(CN(CC(O)=O)CC(O)=O)C=C3C22OC(=O)C3=CC=CC=C23)C=C1O,approved
DB11185,COC1=C(C=C(C(=O)C2=CC=CC=C2)C(O)=C1)S(O)(=O)=O,experimental
DB11186,CCN(CC)CCOCCOC(=O)C1(CCCC1)C1=CC=CC=C1,approved; investigational; withdrawn
DB11189,[Mg++].NCC([O-])=O.NCC([O-])=O,approved
DB11190,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,approved; investigational
DB11191,[C@H]1(C[Co-3]2345[N+]6=C7C(C)=C8N2[C@]([H])([C@H](CC(=O)N)[C@]8(CCC(=O)NC[C@@H](C)OP([O-])(=O)O[C@@H]2[C@@H](CO)O[C@H](N8C=[N+]3C3=CC(C)=C(C)C=C83)[C@@H]2O)C)[C@@]2(C)[C@@](CC(=O)N)([C@H](CCC(=O)N)C(C(C)=C3[N+]4=C(C=C6C([C@@H]7CCC(=O)N)(C)C)[C@@H](CCC(=O)N)[C@@]3(CC(=O)N)C)=[N+]52)C)O[C@@H](N2C3=C(N=C2)C(=NC=N3)N)[C@H](O)[C@@H]1O,nutraceutical
DB11192,OC[C@H](O)[C@@H](O)C(O)=O,experimental
DB11195,OC[C@H](O)[C@@H](O)[C@H](O)CO,experimental; investigational
DB11197,[Fe++].NCC(O)=O.[H][C@](N)(CS)C(O)=O.[H][C@](N)(C[S-])C([O-])=O,approved
DB11200,O.O.[Al+3].[Cl-].[Zr+4].NCC([O-])=O,approved
DB11201,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C1=CC=CC=C1O,approved
DB11203,[B],experimental
DB11204,CC(C)(CO)C(O)C(=O)NCCCO,approved
DB11205,[OH-].[OH-].[OH-].[OH-].[Al+3].[Al+3].[Cl-].NC(=O)NC1NC(=O)[N-]C1=O,approved
DB11206,CCCCC(CC)COC1=CC(O)=C(C=C1)C1=NC(=NC(=N1)C1=CC=C(OC)C=C1)C1=C(O)C=C(OCC(CC)CCCC)C=C1,approved
DB11207,COC1=CC=C(\C=C\C(=O)OCCC(C)C)C=C1,approved
DB11210,[Fe++].NCC([O-])=O.NCC([O-])=O,approved
DB11211,[S--].[Ca++],experimental
DB11217,OC[C@H]1O[C@@H](OC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,approved
DB11219,CC1=CC=C(\C=C2/C3CCC(C)(C2=O)C3(C)C)C=C1,approved
DB11220,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,nutraceutical
DB11221,COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1O,approved
DB11226,CCCCC(CC)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=C(OC)C=C1,approved; experimental
DB11231,CC(C)=CCC\C(C)=C\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C=C(/C)CCC=C(C)C,approved; investigational
DB11233,[Ag+].[Ag+].[Ag+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,experimental
DB11235,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=N2)C=C1,approved
DB11239,[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,approved
DB11244,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,experimental
DB11246,[Cu++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,approved; investigational
DB11248,[Zn++].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O,approved; vet_approved
DB11250,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,experimental
DB11254,CCCCCCC1=C(O)C=C(O)C=C1,approved
DB11255,[Cr+3].[O-]C(=O)C1=NC=CC=C1.[O-]C(=O)C1=NC=CC=C1.[O-]C(=O)C1=NC=CC=C1,approved
DB11256,CN1[C@@H](CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)N=C(N)N2,approved; investigational
DB11257,[F-],approved
DB11259,COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O,experimental
DB11260,C[C@H]1C[C@@]2(OC(C)=O)[C@H]([C@H]1OC(=O)C1=CC=CC=C1)[C@@H](OC(C)=O)C(=C)CC[C@H]1[C@@H](\C=C(C)\C2=O)C1(C)C,approved
DB11262,CC(C)(C)CC(C)(C)C1=CC(CC2=C(O)C(=CC(=C2)C(C)(C)CC(C)(C)C)N2N=C3C=CC=CC3=N2)=C(O)C(=C1)N1N=C2C=CC=CC2=N1,approved
DB11263,OC[C@H]1O[C@@H](OC2=CC(\C=C\C3=CC=C(O)C=C3)=CC(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,approved
DB11264,[Ca++].OCC(CO)OP([O-])([O-])=O,approved
DB11267,CCCCCCCC[Si](OCC)(OCC)OCC,experimental
DB11268,[H]C(=O)C1=CC(O)=C(O)C=C1,experimental
DB11269,CCCCCCOC(=O)C1=CC=CC=C1C(=O)C1=CC=C(C=C1O)N(CC)CC,approved
DB11272,COC(=O)[C@H](CC(C)C)NC(=O)CCCCCCCCC=C,experimental
DB11273,[H][C@@]12CCCN1C(=O)[C@H](C(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,approved
DB11274,[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,approved
DB11275,[H][C@@]12CCCN1C(=O)[C@]([H])([C@H](C)CC)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,approved
DB11278,C[C@@H]([C@H](O)C1=CC=CC=C1)N(C)C,approved
DB11279,CCN(CC)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](CC)CC,approved; vet_approved
DB11281,[O--].[O--].[Bi+3].[Bi+3].[O-]C([O-])=O,experimental; vet_approved
DB11282,CCN(CC)C(=O)C1=CC(C)=CC=C1,approved
DB11283,CCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,approved
DB11284,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCCCCCCCC,approved
DB11285,[H]\C(=C(\[H])C1=CC(OC)=C(O)C=C1)C(=O)OCC,approved; experimental
DB11288,CC1(C)C2CCC1(C)C(O)C2,experimental
DB11290,[Al+3].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O,experimental; vet_approved
DB11291,CCCCC(CC)COC(=O)C1=CC=CC=C1,experimental
DB11296,NCCCC[C@H](NC(=O)[C@H](CC1=CNC=N1)NC(=O)CN)C(O)=O,experimental
DB11297,CCCCCCCCCCCCCCCC(=O)NCC(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CCCCN)C(O)=O,experimental
DB11299,CCCCOCC1=CC(OC)=C(O)C=C1,approved
DB11304,OCCOC1=CC=CC=C1,approved
DB11309,OS(O)(=O)=O,experimental
DB11315,C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,approved
DB11318,[H]C(CC)=C([H])C\C([H])=C(\[H])C\C([H])=C(\[H])C\C([H])=C(\[H])C\C([H])=C(\[H])C\C([H])=C(\[H])CCC(=O)OC[C@]([H])(COP(O)(=O)OC[C@]([H])(N)C(O)=O)OC(=O)CC\C([H])=C(\[H])C\C([H])=C(\[H])C\C([H])=C(\[H])CC([H])=C([H])C\C([H])=C(\[H])C\C([H])=C(\[H])CC,experimental
DB11323,OCCOC(=O)C1=CC=CC=C1O,approved
DB11324,CCCCCCCCC(=O)NCC1=CC(OC)=C(O)C=C1,investigational
DB11326,OB(O)O,approved
DB11327,[O-][N+]1=CC=CC=C1SSC1=CC=CC=[N+]1[O-],approved
DB11328,CCCCC(CC)CCC(CC(C)C)OS(O)(=O)=O,approved
DB11331,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,approved; experimental
DB11332,CC(C)C[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(O)=O,approved
DB11335,OC[C@H](O)[C@H]1OC(=O)C(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C1O,experimental
DB11336,C(NC1=NC=NC2=C1NC=N2)C1=CC=CO1,approved
DB11337,C\C(CO)=C/CNC1=C2N=CNC2=NC=N1,experimental
DB11340,COC1=C(OC)C(O)=C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(C)=C1O,approved; investigational
DB11342,[O--].[O--].[O--].[Al+3].[Al+3],approved
DB11343,O[SiH3],approved
DB11344,CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,experimental
DB11345,CC1(C)[C@H]2CC[C@]1(C)C(=O)C2,experimental
DB11346,[Rb],approved; investigational
DB11348,[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,approved
DB11349,CCCCCCCCCCCCCCCCOC(=O)C(CC)CCCC,experimental
DB11359,COC1=C(O)C=CC=C1,approved
DB11362,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1,approved
DB11363,CCC1=CC2=C(C=C1N1CCC(CC1)N1CCOCC1)C(C)(C)C1=C(C3=CC=C(C=C3N1)C#N)C2=O,approved; investigational
DB11364,OC(=O)[C@@H]1CSCN1C(=O)[C@@H]1CCC(=O)N1,experimental
DB11365,OCC1OC(OC2=C3C(=O)C4=C(C=C(C=C4O)C(O)=O)C(C4C5=CC=CC(OC6OC(CO)C(O)C(O)C6O)=C5C(=O)C5=C4C=C(C=C5O)C(O)=O)C3=CC=C2)C(O)C(O)C1O,experimental
DB11366,CN(C(=O)C1=C(O)C2=C(C=CC=C2)N(C)C1=O)C1=CC=CC=C1,investigational
DB11367,[H][C@]12SCC(OC)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CCC=CC1)C(O)=O,withdrawn
DB11368,OCCOC1=CC=C(Cl)C=C1,experimental
DB11369,FC(F)(F)CNC(=O)CNC(=O)C1=C2C=CC=CC2=C(C=C1)C1=NOC(C1)(C1=CC(=CC(Cl)=C1)C(F)(F)F)C(F)(F)F,experimental; vet_approved
DB11371,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@]([H])(O)CC[C@]4(C)[C@@]3([H])C(=O)C[C@]12C)C(C)=O,vet_approved
DB11372,[H][C@@]12CC[C@@](O)(CC=C)[C@@]1(C)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],vet_approved
DB11373,CN(\C=N\C1=C(C)C=C(C)C=C1)\C=N\C1=C(C)C=C(C)C=C1,experimental; vet_approved
DB11374,[Cl-].CCCC1=NC=C(C[N+]2=CC=CC=C2C)C(N)=N1,experimental; vet_approved
DB11375,[H][C@]12COC(O[C@@H]3O[C@H](COC)[C@@H](O[C@@H]4O[C@H](C)[C@H](OC)[C@H](O[C@H]5C[C@@]6(C)OC7(C[C@@H](O)[C@H](O[C@H]8C[C@@H](O)[C@H](OC(=O)C9=C(C)C(Cl)=C(O)C(Cl)=C9OC)[C@@H](C)O8)[C@@H](C)O7)O[C@]6([H])[C@@H](C)O5)[C@H]4O)[C@H](O)[C@@H]3OC)[C@H](OC(=O)C(C)C)[C@]1([H])O[C@@]1(O2)O[C@H](C)[C@@](O)(C(C)=O)[C@]2([H])OCO[C@@]12[H],vet_approved
DB11376,FC1=CC=C(C=C1)C(=O)CCCN1CCN(CC1)C1=CC=CC=N1,investigational; vet_approved
DB11377,C[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](O[C@H]3[C@@H](OP(O)(=O)OC[C@@H](O)C(=O)OCC\C=C(/C)CC\C=C\C(C)(C)CCC(=C)C\C=C(/C)CCC=C(C)C)O[C@H](C(O)=O)[C@@](C)(O)[C@@H]3OC(N)=O)O[C@@H]2CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](NC(C)=O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(=O)NC1=C(O)CCC1=O,vet_approved
DB11378,CCOC(=O)C1=CNC2=CC(OCC(C)C)=C(OCC(C)C)C=C2C1=O,experimental; vet_approved
DB11379,CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,experimental; vet_approved
DB11380,CC(C)OC(=O)NC1=CC2=C(NC(=N2)C2=CSC=N2)C=C1,experimental; vet_approved
DB11382,NC(=O)NC1=CC=C(C=C1)[As](O)(O)=O,vet_approved
DB11383,[H][C@@]1(C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O1)O[C@@H]1[C@@H](C)O[C@@]([H])(O[C@H]2[C@@H](CC=O)C[C@@H](C)C(=O)\C=C\[C@@H]3O[C@H]3C[C@@H](C)OC(=O)C[C@@H](OC(C)=O)[C@@H]2OC)[C@H](O)[C@H]1N(C)C,vet_approved
DB11385,[H][C@]12SCC(C[N+]3=CC=C(C=C3)C(N)=O)=C(N1C(=O)[C@H]2NC(=O)CC1=CC=CS1)C([O-])=O,experimental; vet_approved
DB11386,CC(C)(O)C(Cl)(Cl)Cl,approved; investigational; vet_approved
DB11387,ClC(Cl)Cl,approved; vet_approved; withdrawn
DB11389,NC1=C(C=C(C(=C1)C(Cl)=C(Cl)Cl)S(N)(=O)=O)S(N)(=O)=O,vet_approved
DB11390,CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(C)=C(Cl)C(=O)O2,vet_approved
DB11392,COP(=S)(OC)OC1=CC=C(C=C1)S(N)(=O)=O,vet_approved
DB11393,[H][C@]12CN(C3=C(F)C=C4C(=O)C(=CN(C5CC5)C4=C3)C(O)=O)[C@]([H])(CN1C)C2,experimental; vet_approved
DB11394,CCCCCCCCCCOC1=C(OCC)C=C2NC=C(C(=O)OCC)C(=O)C2=C1,experimental; vet_approved
DB11395,COC1=C(F)C=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)F,vet_approved
DB11396,OC1=CC=C(Cl)C=C1CC1=CC(Cl)=CC=C1O,experimental; vet_approved
DB11397,COP(=O)(OC)OC=C(Cl)Cl,vet_approved
DB11398,ClC1=CC=C(C=C1)C(C#N)C1=C(Cl)C=C(C=C1Cl)N1N=CC(=O)NC1=O,investigational; vet_approved
DB11399,CN(CC1=CC=CC=C1)C(=O)[C@@H](NC(=O)C1=CC2=C(C=CC(NC(=O)C3=CC=CC=C3C3=CC=C(C=C3)C(F)(F)F)=C2)N1C)C1=CC=CC=C1,investigational; vet_approved
DB11400,[H][C@@]12OC\C3=C/C=C/[C@H](C)[C@H](O[C@@]4([H])C[C@H](OC)[C@@H](O[C@@]5([H])C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)\C(C)=C\C[C@@H]4C[C@@H](C[C@]5(O4)O[C@H](C4CCCCC4)[C@@H](C)C=C5)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O,vet_approved
DB11401,[H]\C(C)=C(\[H])/C(/[H])=C(\[H])C1OC(O)(C(CC)C(O)=NC\C([H])=C(/[H])\C(\[H])=C(/C)C(OC)C(C)C2OC(\C([H])=C(/[H])\C(\[H])=C(/[H])C([H])=C(C)C(\O)=C3\C(=O)C=CN(C)C3=O)C(O)C2O)C(O)C(OC2OC(C)C(OC3OC(C)C(OC)C(O)C3OC)C(OC)C2O)C1(C)C,vet_approved
DB11404,CCN1CCN(CC1)C1=CC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,vet_approved
DB11405,[H]O[C@@H]1C(C)=C[C@@]2([H])C(=O)O[C@@]3([H])C[C@@]([H])(C\C=C(C)/[C@@H](O[C@H]4C[C@H](OC)[C@H](O[C@H]5C[C@@H](OC)[C@H](N([H])C(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C/C=C4/CO[C@@]1([H])[C@]24O[H])O[C@@]1(C3)O[C@H](C(C)C)[C@@H](C)C=C1,vet_approved
DB11408,COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N(C)C,vet_approved
DB11409,COCC(=O)NC1=C(C=CC(SC2=CC=CC=C2)=C1)N=C(NC(=O)OC)NC(=O)OC,experimental; vet_approved
DB11410,COC(=O)NC1=NC2=C(N1)C=CC(SC1=CC=CC=C1)=C2,vet_approved
DB11411,COC(=O)CCC=C=CC[C@@H]1[C@H](O)C[C@H](O)[C@H]1\C=C\[C@H](O)COC1=CC=CC=C1,vet_approved
DB11412,COP(=S)(OC)OC1=CC=C(SC)C(C)=C1,vet_approved
DB11413,CS(=O)(=O)C1=CC=C(C=C1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl,experimental; vet_approved
DB11414,CC1=CC(=CC=C1C(=O)NCC(=O)NCC(F)(F)F)C1=NOC(C1)(C1=CC(Cl)=CC(Cl)=C1)C(F)(F)F,experimental; vet_approved
DB11416,[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)N(CCC)C[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C,vet_approved
DB11417,[Fe+].OO.[H]C(O)(CO[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O)C([H])(O)C([H])(O)C([H])(O)C([H])(O)C([O-])=O,vet_approved
DB11419,CC1=C(Cl)C(=O)OC2=C1C=CC(OP(=O)(OCCCl)OCCCl)=C2,vet_approved
DB11420,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,experimental; vet_approved
DB11421,[O-][N+](=O)\N=C1/NCCN1CC1=CC=C(Cl)N=C1,vet_approved
DB11423,[H][C@@](C)(CCC1=C(C(O)=O)C(O)=C(C)C=C1)[C@]([H])(O)[C@]([H])(C)C(=O)[C@]([H])(CC)[C@@]1([H])O[C@@](CC)(C[C@]1([H])C)[C@@]1([H])CC[C@](O)(CC)[C@]([H])(C)O1,vet_approved
DB11424,FC(C(F)(F)F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C(Cl)=C1,experimental; vet_approved
DB11425,O[C@H](COC1=CC(Cl)=CC=C1)CS[C@@H]1[C@@H](O)C[C@@H](O)[C@H]1C\C=C/CCCC(O)=O,experimental; vet_approved
DB11426,CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN3N(C)COC1=C23)C(O)=O,vet_approved
DB11427,[H][C@]1(NCC2=CC(=CC=C2OC)C(C)(C)C)C2CCN(CC2)[C@@]1([H])C(C1=CC=CC=C1)C1=CC=CC=C1,vet_approved
DB11428,CC(C1=CN=CN1)C1=CC=CC(C)=C1C,experimental; vet_approved
DB11429,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3C[C@@H](C)[C@@]21[H],vet_approved
DB11430,[H][C@@]1(C[C@H](C)[C@@]([H])(O1)[C@]1(CC)CC[C@@]([H])(O1)[C@]1(C)CC[C@]2(C[C@H](O)[C@@H](C)[C@]([H])(O2)[C@@H](C)[C@@H](OC)[C@H](C)C(O)=O)O1)[C@@]1([H])O[C@@](O)(CO)[C@H](C)C[C@@H]1C,experimental; vet_approved
DB11431,[H][C@@]12OC\C3=C/C=C/[C@H](C)C\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(C\C(=N/OC)[C@H](C)[C@H](O5)C(\C)=C\C(C)C)O4)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O,approved; investigational; vet_approved
DB11432,[H][C@@]1(CC[C@](O)(CC)[C@H](C)O1)[C@]1(C)CC[C@]2(O1)O[C@@]1(O[C@]([H])([C@@H](CC)C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@]3([H])O[C@@]([H])([C@@H](CC)C(O)=O)[C@@H](C)C[C@@H]3C)[C@@H](C)C[C@H]1C)C=C[C@H]2O,experimental; vet_approved
DB11433,CCCCC1=CC2=C(NC=C(C(=O)OC)C2=O)C=C1OCC1=CC=CC=C1,vet_approved
DB11434,CC1=CC(C)=NC(O)=N1.[O-][N+](=O)C1=CC=C(NC(=O)NC2=CC=C(C=C2)[N+]([O-])=O)C=C1,vet_approved
