DATABASE_ID,SMILES,DRUG_GROUPS
DB08820,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,approved
DB08824,COC(=O)C1[C@@H](c2ccc([123I])cc2)C[C@@H]2CC[C@H]1N2CCCF,approved
DB08828,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,approved; investigational
DB08836,CCOC(=O)C(CCc1ccccc1)NC1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O,experimental; investigational
DB08846,O=c1c(O)cc2c(O)oc3c(=O)c(O)cc4c(O)oc1c2c43,investigational
DB08860,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,approved
DB08864,Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,approved
DB08865,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,approved; investigational
DB08867,CC(=O)[C@@]1(O)CC[C@H]2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)C[C@@]21C,approved
DB08868,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,approved; investigational
DB08872,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,approved; investigational
DB08877,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,approved
DB08878,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,investigational; withdrawn
DB08883,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,approved
DB08892,CC(C)C(=O)O[C@@H](OC(=O)NC[C@H](CC(=O)O)c1ccc(Cl)cc1)C(C)C,investigational
DB08893,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,approved
DB08895,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,approved; investigational
DB08899,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,approved
DB08905,C[C@]12CCC(=O)C(=O)C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,approved; investigational; withdrawn
DB08907,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,approved
DB08910,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,approved
DB08915,COC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,investigational
DB08922,Oc1c2c(c(O)n1CCCCN1CCN(c3nsc4ccccc34)CC1)CCCC2,experimental
DB08925,[O-][S+](CC(O)=NO)C(c1ccccc1)c1ccccc1,withdrawn
DB08926,Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)O)cc2)cc1,experimental
DB08927,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,experimental
DB08930,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,approved
DB08931,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,approved
DB08933,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,approved
DB08936,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,approved
DB08940,CC(=O)CCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,experimental
DB08941,C[C@H](COc1ccccc1)N[C@H](C)[C@@H](O)c1ccc(O)cc1,approved; withdrawn
DB08942,Cc1cc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)no1,approved; withdrawn
DB08950,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,approved; withdrawn
DB08951,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,withdrawn
DB08954,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,investigational; withdrawn
DB08956,C[C@]12CCC(=O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(C(=O)CO)CC[C@@H]12,investigational; withdrawn
DB08957,Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,experimental; withdrawn
DB08958,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,approved; investigational
DB08961,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,investigational
DB08962,Cc1ccc(S(=O)(=O)NC(=O)N[C@H]2[C@H]3CC[C@@](C)([C@H]2O)C3(C)C)cc1,investigational; withdrawn
DB08963,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,withdrawn
DB08964,CCCCC(C)(C)[C@H](O)/C=C/[C@@H]1C(CCCC/C=C/C(=O)OC)C(=O)C[C@H]1O,approved; withdrawn
DB08966,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,approved
DB08967,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,approved
DB08968,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,experimental; withdrawn
DB08970,C=C1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,experimental
DB08971,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)C1C(=O)CO,approved; withdrawn
DB08974,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,experimental; withdrawn
DB08975,O=C(O)CCC(=O)c1ccc2c(c1)-c1cccc3cccc-2c13,withdrawn
DB08976,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,approved; withdrawn
DB08980,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,withdrawn
DB08983,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1,experimental
DB08984,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,experimental
DB08986,CCN=C1Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,investigational; withdrawn
DB08987,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,approved
DB08990,CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,experimental; withdrawn
DB08994,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1,experimental; withdrawn
DB08996,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,experimental; withdrawn
DB08997,O=C1CC[C@@](c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1,withdrawn
DB08998,CNCCON=c1c2ccccc2ccc2ccccc12,experimental
DB09000,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,experimental
DB09001,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O.CN[C@@H](C)CC1CCCCC1,experimental
DB09002,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,experimental
DB09007,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,withdrawn
DB09008,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12,experimental; withdrawn
DB09013,CC(=O)c1cc2cccc(OCC(O)CNC(C)C)c2o1,experimental
DB09015,C[C@]12CCC(=O)C=C1C=CC1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)O,approved; withdrawn
DB09017,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,investigational; withdrawn
DB09018,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,investigational
DB09020,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,approved
DB09022,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,investigational; withdrawn
DB09023,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,withdrawn
DB09034,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,approved; investigational
DB09038,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,approved
DB09039,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,approved; investigational
DB09040,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,approved
DB09042,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,approved
DB09047,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,approved; investigational
DB09053,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,approved
DB09054,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,approved
DB09056,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,approved; investigational
DB09068,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,approved; investigational
DB09070,C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)C=C4CC(=O)CCC4[C@H]3CC[C@@]21C,approved; investigational
DB09073,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,approved; investigational
DB09074,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,approved
DB09076,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,approved
DB09078,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,approved; investigational
DB09080,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,approved
DB09081,COc1c(O)c(C)c(C=CCCCCCCCCO)c(O)c1OC,approved; investigational
DB09084,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,approved
DB09089,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,approved
DB09091,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CS,approved; withdrawn
DB09095,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1C(=O)CO,approved; investigational; withdrawn
DB09097,CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@H]21,approved; investigational
DB09101,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,approved
DB09119,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,approved
DB09120,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O,approved; investigational
DB09123,C[C@]12CC=C3C4=C(CCC3[C@@H]1CC[C@@]2(O)CC#N)CC(=O)CC4,approved
DB09124,CC(=O)[C@@]1(C)CC[C@H]2C3=CC(C)=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,approved; withdrawn
DB09128,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,approved; investigational
DB09148,CNc1ccc(C=Cc2ccc(OCCOCCOCC[18F])cc2)cc1,approved
DB09149,CNc1ccc(C=Cc2ccc(OCCOCCOCC[18F])nc2)cc1,approved; investigational
DB09164,CC(C)c1cccc(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O.[99Tc],approved
DB09166,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,experimental
DB09167,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,approved
DB09169,C=CC[C@H]1CN(CCc2ccccc2)CC[C@H]1N(C(=O)CC)c1ccccc1,illicit
DB09170,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2cccs2)CC1,illicit
DB09171,CCC(=O)N(c1ccccc1)C1CCN(CC(C)c2ccccc2)CC1,illicit
DB09172,CCn1nnn(CCN2CC[C@H](N(C(=O)COC)c3ccccc3F)[C@H](C)C2)c1=O,illicit
DB09173,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,illicit
DB09174,CCC(=O)N(c1ccccc1)[C@@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@H]1C,illicit
DB09175,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1,experimental
DB09177,CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,illicit
DB09178,CCC(=O)N(c1ccccc1)C1CC(C)N(CCc2ccccc2)CC1C,illicit
DB09179,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2ccccc2)CC1,experimental
DB09180,CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1,illicit
DB09181,CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1,experimental
DB09182,CCC(=O)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,illicit
DB09184,COc1ccc(F)cc1C[C@@](O)(C1CCOCC1)[C@@H]1CNCCO1,investigational
DB09186,CNCCC(Oc1ccccc1OC)c1ccccc1,experimental
DB09187,CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,experimental
DB09188,CNCCC[C@]1(C)C(=O)N(c2ccccc2)c2ccccc21,experimental
DB09189,CNCCCC1(C)CN(c2ccccc2)c2ccccc21,experimental
DB09190,CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21,experimental
DB09191,CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,experimental
DB09192,CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C,experimental
DB09194,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,withdrawn
DB09195,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@@H]3CCC[C@H]43)CC2)c1,approved
DB09197,Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)[nH]n1,experimental
DB09199,O=c1[nH]c(O)c(Cc2ccc3cc(OCc4ccccc4F)ccc3c2)s1,experimental
DB09200,COc1ccc2nc(COc3ccc(Cc4sc(=O)[nH]c4O)cc3)n(C)c2c1,experimental; investigational
DB09201,CC1(COc2ccc(Cc3sc(=O)[nH]c3O)cc2)CCCCC1,experimental
DB09204,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1,investigational
DB09205,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,approved; investigational
DB09206,COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,experimental
DB09207,CCN1CCN(C)C[C@@H](NC(=O)c2cc(Br)c(NC)cc2OC)C1,experimental
DB09209,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,approved; illicit
DB09211,CCCC[C@H](C)C[C@H](O)/C=C/[C@@H]1C(CCCC/C=C/C(=O)O)C(=O)C[C@H]1O,investigational
DB09215,CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O,withdrawn
DB09217,CC1(C)OC(=O)C(OCC2CC2)=C1c1ccc(S(C)(=O)=O)cc1,experimental; vet_approved
DB09219,O=C1Nc2ccccc2OC1(c1ccc(O)cc1)c1ccc(O)cc1,approved
DB09223,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,investigational
DB09225,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,approved; investigational; withdrawn
DB09226,O=C1COc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,investigational
DB09229,COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],experimental
DB09234,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)C1c1cccc2nonc12,experimental
DB09236,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,approved; investigational
DB09237,CCOC(=O)C1=C(COCCN)N=C(C)C(C(=O)OC)[C@@H]1c1ccccc1Cl,approved; investigational
DB09241,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,approved; investigational
DB09262,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,investigational
DB09268,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,approved
DB09271,C[N+]1(CC2CC2)[C@@H]2C[C@@H](OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,experimental; investigational
DB09274,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,approved; investigational
DB09280,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,approved
DB09285,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1,experimental
DB09286,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,investigational
DB09289,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,investigational
DB09290,Cn1cc(C(=O)C2CCc3[nH]cnc3C2)c2ccccc21,investigational
DB09292,CCOC(=O)C(C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,approved
DB09295,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,experimental
DB09299,CC(C)OC(=O)C(C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,approved
DB09300,CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,approved; investigational; vet_approved
DB09304,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12,experimental
DB09307,CNCC(O)CC12CCC(c3ccccc31)c1ccccc12,experimental
DB09332,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,approved
DB09342,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,approved
DB09345,CCCCOc1ccc(OCCCN2CCOCC2)cc1,approved
DB09350,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,approved; vet_approved
DB09351,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,approved; investigational
DB09371,C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21C,approved
DB09376,CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1,approved
DB09378,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,approved
DB09383,C[C@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)C3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,approved; investigational
DB09389,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21CC,approved
DB09477,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,approved
DB09488,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,approved
DB09495,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,approved; investigational
DB09496,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,approved; investigational
DB09570,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,approved; investigational
DB11089,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,approved
DB11096,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,approved
DB11164,CCOC(=O)C(CS)NCCNC(CS)C(=O)OCC,approved; investigational
DB11180,CCOCCP(CCOCC)CCP(CCOCC)CCOCC,approved
DB11181,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,approved
DB11185,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,experimental
DB11186,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,approved; investigational; withdrawn
DB11201,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccccc1O,approved
DB11235,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,approved
DB11244,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,experimental
DB11250,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,experimental
DB11256,CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,approved; investigational
DB11259,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,experimental
DB11263,OC[C@H]1O[C@@H](Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,approved
DB11269,CCCCCCOC(=O)c1ccccc1C(=O)c1ccc(N(CC)CC)cc1O,approved
DB11272,C=CCCCCCCCCC(=O)NC(CC(C)C)C(=O)OC,experimental
DB11315,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,approved
DB11324,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,investigational
DB11366,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,investigational
DB11367,COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)[C@H]2SC1,withdrawn
DB11371,CC(=O)C1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)C3C(=O)C[C@]12C,vet_approved
DB11372,C=CC[C@]1(O)CC[C@H]2C3=C(C=C[C@@]21C)C1=C(CC3)CC(=O)CC1,vet_approved
DB11373,Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1,experimental; vet_approved
DB11376,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,investigational; vet_approved
DB11378,CCOC(=O)c1c[nH]c2cc(OCC(C)C)c(OCC(C)C)cc2c1=O,experimental; vet_approved
DB11380,CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1,experimental; vet_approved
DB11389,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,vet_approved
DB11390,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,vet_approved
DB11393,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,experimental; vet_approved
DB11395,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,vet_approved
DB11398,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,investigational; vet_approved
DB11404,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,vet_approved
DB11409,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,experimental; vet_approved
DB11410,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,vet_approved
DB11411,COC(=O)CCC=C=CC[C@H]1[C@H](/C=C/[C@H](O)COc2ccccc2)[C@@H](O)C[C@H]1O,vet_approved
DB11413,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,experimental; vet_approved
DB11419,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,vet_approved
DB11425,O=C(O)CCC/C=C\C[C@H]1[C@H](SC[C@H](O)COc2cccc(Cl)c2)[C@@H](O)C[C@H]1O,experimental; vet_approved
DB11426,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,vet_approved
DB11429,C[C@@H]1C=C2CC(=O)CCC2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12,vet_approved
DB11433,CCCCc1cc2c(=O)c(C(=O)OC)c[nH]c2cc1OCc1ccccc1,vet_approved
DB11434,Cc1cc(C)[nH]c(=O)n1.O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,vet_approved
DB11440,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3[C@@H](C)C[C@@]21C,vet_approved
DB11441,CNS(=O)(=O)CC1CCC(N(C)c2ncnc3[nH]ccc23)CC1,investigational; vet_approved
DB11443,C[C@@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,vet_approved
DB11446,COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1,investigational; vet_approved
DB11450,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,vet_approved
DB11452,Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(S(=O)(=O)C(F)(F)F)cc1,vet_approved
DB11453,N#Cc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,vet_approved
DB11454,CCCCC[C@@](C)(O)/C=C/[C@@H]1[C@@H](CC=C=CCCC(=O)OC)[C@@H](O)C[C@H]1O,vet_approved
DB11455,CCc1ccc(Nc2c(F)c(F)cc(F)c2F)c(CC(=O)O)c1,experimental; vet_approved
DB11457,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4C2C3=O)O1,vet_approved
DB11462,CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,vet_approved
DB11463,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,vet_approved
DB11464,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,vet_approved
DB11466,COc1ccc(-n2nc(CCC(=O)N(C)O)cc2-c2ccc(Cl)cc2)cc1,vet_approved
DB11478,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,experimental; vet_approved
DB11490,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,experimental; vet_approved
DB11491,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,vet_approved; withdrawn
DB11495,COC(C)(C)CCC[C@H](C)C=CC=C(C)CC(=O)OC(C)C,vet_approved
